learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),size of class 0,size of class 1,training queue size,time stamp
1796.0,1796.0,65.18842314960477,22.1933899369996,-93.67979535392806,-157.02358153923234,1501.0,295.0,62.21944476102491,76.18215782081683,37.78055523897506,23.81784217918313,0.5617795826134798,0.43822041738651996,3890.0,1.328642423E9
1797.0,1797.0,65.53653892309951,22.394429798738123,-93.67979535392814,-157.02358153923234,1502.0,295.0,62.597250418448866,76.18215782081683,37.402749581551106,23.81784217918313,0.55681267327259,0.4431873267274099,3889.0,1.328645264E9
1798.0,1798.0,65.88117353876,22.592438494798593,-93.67979535392806,-157.0235815392325,1503.0,295.0,62.9712780172084,76.18215782081683,37.02872198279157,23.81784217918313,0.55681267327259,0.4431873267274099,3890.0,1.328645318E9
1799.0,1799.0,66.22236180816653,22.787474288964546,-93.67979535392797,-157.0235815392323,1504.0,295.0,63.34156533793174,76.18215782081683,36.658434662068224,23.81784217918313,0.55681267327259,0.4431873267274099,3891.0,1.328645356E9
1800.0,1800.0,65.56013818087281,22.005314182377326,-99.47167927905679,-164.7097252981915,1505.0,295.0,62.708149513685974,76.18215782081683,37.29185048631399,23.81784217918313,0.5450443611646222,0.4549556388353777,3885.0,1.328652945E9
1801.0,1801.0,65.90453680380703,22.198337801136166,-99.47167927905673,-164.70972529819156,1506.0,295.0,63.08106811813944,76.18215782081683,36.91893188186053,23.81784217918313,0.5450443611646222,0.4549556388353777,3886.0,1.328652954E9
1802.0,1802.0,65.2454914267836,21.434942915052236,-105.38116190851154,-172.55192890900574,1507.0,295.0,62.450257270180565,76.18215782081683,37.5497427298194,23.81784217918313,0.5274399117350456,0.47256008826495394,3884.0,1.328695074E9
1803.0,1803.0,64.59303650370919,20.69835301060254,-111.35033628169835,-180.47334669770706,1508.0,295.0,61.82575453402015,76.18215782081683,38.17424546597981,23.81784217918313,0.5268438574915181,0.4731561425084813,3886.0,1.32869604E9
1804.0,1804.0,64.94710614340339,20.890003951936816,-111.35033628169822,-180.47334669770694,1509.0,295.0,62.20749708759883,76.18215782081683,37.79250291240113,23.81784217918313,0.5268438574915181,0.4731561425084813,3887.0,1.328696127E9
1805.0,1805.0,65.29763508660648,21.07882807207468,-111.35033628169835,-180.4733466977067,1510.0,295.0,62.58542221367325,76.18215782081683,37.41457778632672,23.81784217918313,0.5256870973993608,0.4743129026006385,3886.0,1.32869941E9
1806.0,1806.0,65.64465874028528,21.264878128219475,-111.3503362816983,-180.47334669770703,1511.0,295.0,62.959568086557596,76.18215782081683,37.04043191344237,23.81784217918313,0.5256870973993608,0.4743129026006385,3887.0,1.328703538E9
1807.0,1807.0,65.98821215733686,21.44820561488523,-111.35033628169833,-180.47334669770703,1512.0,295.0,63.32997249882219,76.18215782081683,36.67002750117777,23.81784217918313,0.5256870973993608,0.4743129026006385,3888.0,1.328703553E9
1808.0,1808.0,65.3283300272932,20.7038311773679,-117.62713631111446,-188.80300039864167,1513.0,295.0,62.69667261619672,76.18215782081683,37.303327383803236,23.81784217918313,0.5219857739178559,0.4780142260821435,3887.0,1.328718485E9
1809.0,1809.0,65.67504673142624,20.885175688255938,-117.62713631111457,-188.80300039864176,1514.0,295.0,63.069705981959466,76.18215782081683,36.930294018040485,23.81784217918313,0.5219857739178559,0.4780142260821435,3888.0,1.328718498E9
1810.0,1810.0,66.01829626843026,21.063891556677945,-117.62713631111448,-188.80300039864147,1515.0,295.0,63.43900901223529,76.18215782081683,36.56099098776467,23.81784217918313,0.5219857739178559,0.4780142260821435,3890.0,1.328720101E9
1811.0,1811.0,66.35811330997832,21.240026694102514,-117.62713631111453,-188.80300039864153,1516.0,295.0,63.80461901041544,76.18215782081683,36.1953809895845,23.81784217918313,0.5219857739178559,0.4780142260821435,3891.0,1.328720282E9
1812.0,1812.0,66.69453218102667,21.41362789515851,-117.62713631111441,-188.80300039864161,1517.0,295.0,64.16657290685657,76.18215782081683,35.833427093143364,23.81784217918313,0.5200931474276232,0.4799068525723762,3890.0,1.328722808E9
1813.0,1813.0,66.02758685107503,20.66251195649556,-124.22741570423325,-197.56192874054193,1518.0,295.0,63.52490702589621,76.18215782081683,36.47509297410373,23.81784217918313,0.5196432937938136,0.4803567062061859,3895.0,1.32872608E9
1814.0,1814.0,66.36731098666982,20.83430880694605,-124.22741570423317,-197.56192874054204,1519.0,295.0,63.889658041115794,76.18215782081683,36.110341958884156,23.81784217918313,0.5196432937938136,0.4803567062061859,3901.0,1.328727837E9
1815.0,1815.0,66.70363788082695,21.003656364216376,-124.22741570423341,-197.5619287405422,1520.0,295.0,64.25076154448215,76.18215782081683,35.7492384555178,23.81784217918313,0.5183467363752272,0.4816532636247722,3907.0,1.328731346E9
1816.0,1816.0,67.03660150596244,21.170598264884756,-124.2274157042334,-197.56192874054196,1521.0,295.0,64.60825401114766,76.18215782081683,35.39174598885227,23.81784217918313,0.5183467363752272,0.4816532636247722,3908.0,1.328731657E9
1817.0,1817.0,67.36623549476809,21.33517715410607,-124.22741570423337,-197.56192874054227,1522.0,295.0,64.96217155151254,76.18215782081683,35.0378284484874,23.81784217918313,0.5175247967585652,0.48247520324143434,3912.0,1.328733141E9
1818.0,1818.0,66.69257313200006,20.578350138469123,-131.1678452006438,-206.77225469802391,1523.0,295.0,64.31254968975882,76.18215782081683,35.68745031024112,23.81784217918313,0.5167352448423387,0.4832647551576609,3912.0,1.328733621E9
1819.0,1819.0,67.02564740450796,20.741280565452296,-131.16784520064363,-206.77225469802366,1524.0,295.0,64.66942427239512,76.18215782081683,35.33057572760483,23.81784217918313,0.5167352448423387,0.4832647551576609,3913.0,1.328733668E9
1820.0,1820.0,66.3553909228369,20.004690336822687,-138.24919352878428,-216.16958757985398,1525.0,295.0,64.02272988698861,76.18215782081683,35.97727011301132,23.81784217918313,0.5159768044219237,0.484023195578076,3915.0,1.328734322E9
1821.0,1821.0,66.69183701739824,21.99639635463769,-122.34512033528443,-188.75977238783483,1525.0,296.0,64.02272988698861,76.4331500402047,35.97727011301132,23.566849959795242,0.5159768044219237,0.484023195578076,3915.0,1.328734348E9
1822.0,1822.0,67.02491865093853,22.166751766883042,-108.29983223136712,-188.75977238783486,1526.0,296.0,64.38250266670295,76.4331500402047,35.617497333297,23.566849959795242,0.5159768044219237,0.484023195578076,3916.0,1.328734359E9
1823.0,1823.0,67.35466946806952,22.334672237525435,-108.29983223136708,-188.75977238783494,1527.0,296.0,64.73867771705629,76.4331500402047,35.26132228294365,23.566849959795242,0.5159768044219237,0.484023195578076,3919.0,1.328735751E9
1824.0,1824.0,67.68112277695676,22.50020130042864,-108.29983223136705,-188.7597723878351,1528.0,296.0,65.0912910153734,76.4331500402047,34.90870898462654,23.566849959795242,0.5159768044219237,0.484023195578076,3920.0,1.328735759E9
1825.0,1825.0,67.00431154186404,21.71910108024255,-114.81007922380715,-197.78473135965737,1529.0,296.0,64.44037796726528,76.4331500402047,35.559622032734666,23.566849959795242,0.5156088660139274,0.4843911339860723,3921.0,1.328736113E9
1826.0,1826.0,67.33426842997984,23.654504208344814,-101.55575832061746,-172.90626800697018,1529.0,297.0,64.44037796726528,76.68136376882192,35.559622032734666,23.318636231178033,0.5168939875720012,0.48310601242799855,3931.0,1.328748042E9
1827.0,1827.0,66.66092573853942,22.858137306916234,-95.59756666153018,-181.345169775899,1530.0,297.0,63.79597405238352,76.68136376882192,36.20402594761642,23.318636231178033,0.5168939875720012,0.48310601242799855,3933.0,1.32875381E9
1828.0,1828.0,66.99431648465419,23.031658945648196,-95.5975666615302,-181.34516977589888,1531.0,297.0,64.1580143870635,76.68136376882192,35.84198561293644,23.318636231178033,0.5265077972193184,0.4734922027806814,3933.0,1.328759209E9
1829.0,1829.0,66.32437331284444,22.25518397142973,-101.58360544907754,-189.95541543341236,1532.0,297.0,63.516434111255094,76.68136376882192,36.48356588874484,23.318636231178033,0.5265077972193184,0.4734922027806814,3935.0,1.32876536E9
1830.0,1830.0,66.66112958318115,24.074242944401405,-90.08981736937179,-166.7551398336908,1532.0,298.0,63.516434111255094,76.92683256048774,36.48356588874484,23.073167439512215,0.5265077972193184,0.4734922027806814,3935.0,1.328765461E9
1831.0,1831.0,65.99451828055864,23.28478826194294,-85.18379240976223,-174.83728645711963,1533.0,298.0,62.881269640830354,76.92683256048774,37.1187303591696,23.073167439512215,0.5265077972193184,0.4734922027806814,3936.0,1.328765501E9
1832.0,1832.0,66.3345731011825,24.991154986203014,-75.52847760158184,-154.09363014489412,1533.0,299.0,62.881269640830354,77.16958950519654,37.1187303591696,22.830410494803424,0.5265077972193184,0.4734922027806814,3936.0,1.328765548E9
1833.0,1833.0,65.67122736354773,24.191749291912497,-71.7497245734973,-161.71748222998443,1534.0,299.0,62.25245681768315,77.16958950519654,37.74754318231679,22.830410494803424,0.5265077972193184,0.4734922027806814,3937.0,1.328765598E9
1834.0,1834.0,66.01451509330542,24.382772040960212,-71.74972457349735,-161.7174822299843,1535.0,299.0,62.62993232482669,77.16958950519654,37.370067675173246,22.830410494803424,0.5265077972193184,0.4734922027806814,3938.0,1.328765618E9
1835.0,1835.0,66.35436994569801,24.57093863045699,-71.74972457349733,-161.7174822299844,1536.0,299.0,63.003633075399925,77.16958950519654,36.99636692460001,22.830410494803424,0.5359302920546539,0.4640697079453458,3937.0,1.328773439E9
1836.0,1836.0,66.69082624950049,24.75630335034242,-71.7497245734974,-161.7174822299844,1537.0,299.0,63.373596816998365,77.16958950519654,36.62640318300156,22.830410494803424,0.5359302920546539,0.4640697079453458,3938.0,1.328773759E9
1837.0,1837.0,67.02391799020009,24.938919164570304,-71.74972457349732,-161.7174822299843,1538.0,299.0,63.739860919741034,77.16958950519654,36.26013908025891,22.830410494803424,0.5344154901858353,0.4655845098141645,3938.0,1.328780024E9
1838.0,1838.0,67.35367881342911,25.118837751380823,-71.74972457349725,-161.7174822299843,1539.0,299.0,64.10246238004508,77.16958950519654,35.89753761995484,22.830410494803424,0.5344154901858353,0.4655845098141645,3940.0,1.328782874E9
1839.0,1839.0,67.68014202836355,25.29610954211166,-71.74972457349725,-161.7174822299843,1540.0,299.0,64.46143782436305,77.16958950519654,35.53856217563689,22.830410494803424,0.5344154901858353,0.4655845098141645,3941.0,1.328782947E9
1840.0,1840.0,68.00334061108755,25.470783758608544,-71.74972457349729,-161.7174822299844,1541.0,299.0,64.81682351288227,77.16958950519654,35.18317648711768,22.830410494803424,0.5344154901858353,0.4655845098141645,3943.0,1.328783511E9
1841.0,1841.0,68.32330720792447,25.642908449294826,-71.74972457349735,-161.7174822299844,1542.0,299.0,65.1686553431877,77.16958950519654,34.83134465681225,22.830410494803424,0.5336806219311372,0.4663193780688626,3943.0,1.328785634E9
1842.0,1842.0,68.64007413873435,25.81253052395497,-71.74972457349739,-161.71748222998437,1543.0,299.0,65.51696885388793,77.16958950519654,34.48303114611201,22.830410494803424,0.5336806219311372,0.4663193780688626,3944.0,1.328786268E9
1843.0,1843.0,67.95367339114917,24.960135696890745,-77.28177119331549,-170.1473840333964,1544.0,299.0,64.8617990459243,77.16958950519654,35.138200954075636,22.830410494803424,0.5329603775547075,0.46703962244529224,3945.0,1.328791356E9
1844.0,1844.0,67.27413665116315,24.138177526577394,-82.8696970719196,-178.66243636007553,1545.0,299.0,64.21318093841685,77.16958950519654,35.78681906158308,22.830410494803424,0.5322544660413688,0.46774553395863094,3945.0,1.328792353E9
1845.0,1845.0,66.6013952786979,23.345432807585443,-88.5140666462672,-187.2634993163167,1546.0,299.0,63.57104901431375,77.16958950519654,36.42895098568618,22.830410494803424,0.5315626021671456,0.4684373978328542,3945.0,1.328793274E9
1846.0,1846.0,65.93538132007576,22.580733785530597,-94.21545005469908,-195.95144169635876,1547.0,299.0,62.935338411734584,77.16958950519654,37.06466158826535,22.830410494803424,0.5315626021671456,0.4684373978328542,3946.0,1.328794196E9
1847.0,1847.0,66.27602750982966,22.751311983836985,-94.21545005469912,-195.9514416963587,1548.0,299.0,63.305985092516735,77.16958950519654,36.694014907483194,22.830410494803424,0.5315626021671456,0.4684373978328542,3947.0,1.328795931E9
1848.0,1848.0,66.61326723762723,22.91944557785066,-94.21545005469912,-195.95144169635904,1549.0,299.0,63.67292530519957,77.16958950519654,36.327074694800366,22.830410494803424,0.5308845063840194,0.46911549361598043,3948.0,1.32880134E9
1849.0,1849.0,65.94713455958811,21.090426143180512,-88.98667858472525,-179.8480593682922,1549.0,300.0,63.67292530519957,76.35809730722413,36.327074694800366,23.641902692775826,0.5308845063840194,0.46911549361598043,3950.0,1.32880278E9
1850.0,1850.0,65.28766320844205,20.348889689993285,-84.26301115064408,-188.14911733184027,1550.0,300.0,63.03619594287617,76.35809730722413,36.96380405712375,23.641902692775826,0.5308845063840194,0.46911549361598043,3952.0,1.328803545E9
1851.0,1851.0,64.63478657091792,19.634089049938698,-89.62491623849805,-196.534024365727,1551.0,300.0,62.40583387635051,76.35809730722413,37.59416612364942,23.641902692775826,0.5295685286033086,0.47043147139669134,3954.0,1.328805146E9
1852.0,1852.0,64.98843870812588,19.817182933632736,-89.6249162384981,-196.53402436572696,1552.0,300.0,62.781775600819834,76.35809730722413,37.21822439918011,23.641902692775826,0.5295685286033086,0.47043147139669134,3957.0,1.328806012E9
1853.0,1853.0,65.3385543239037,19.997625931731484,-89.62491623849809,-196.53402436572682,1553.0,300.0,63.15395790678612,76.35809730722413,36.84604209321382,23.641902692775826,0.5289301148841028,0.47106988511589715,3957.0,1.328806044E9
1854.0,1854.0,65.68516878346685,20.17546628360668,-89.62491623849803,-196.53402436572676,1554.0,300.0,63.52241838845946,76.35809730722413,36.47758161154049,23.641902692775826,0.5283044055979091,0.4716955944020908,3958.0,1.328806756E9
1855.0,1855.0,66.02831709837862,20.350751106168715,-89.62491623849812,-196.53402436572674,1555.0,300.0,63.88719426410731,76.35809730722413,36.112805735892636,23.641902692775826,0.5283044055979091,0.4716955944020908,3959.0,1.328806813E9
1856.0,1856.0,66.3680339300866,20.52352642633921,-89.6249162384981,-196.5340243657267,1556.0,300.0,64.24832237981397,76.35809730722413,35.751677620185966,23.641902692775826,0.5276911479265107,0.47230885207348916,3961.0,1.328808476E9
1857.0,1857.0,66.70435359342393,20.69383721240038,-89.62491623849819,-196.53402436572685,1557.0,300.0,64.60583921320246,76.35809730722413,35.39416078679748,23.641902692775826,0.5318191931419455,0.46818080685805447,3963.0,1.328811003E9
1858.0,1858.0,67.03731006007541,22.66707029225125,-79.3097402611179,-172.05942117046743,1557.0,301.0,64.60583921320246,76.60658030420186,35.39416078679748,23.393419695798105,0.5502673849735722,0.44973261502642775,3960.0,1.328813176E9
1859.0,1859.0,67.36693696200892,22.8436885730882,-69.97033593158173,-172.05942117046757,1558.0,301.0,64.95978087711903,76.60658030420186,35.04021912288089,23.393419695798105,0.5502673849735722,0.44973261502642775,3961.0,1.328813209E9
1860.0,1860.0,67.69326759487264,23.017747778664063,-69.97033593158167,-172.0594211704675,1559.0,301.0,65.31018312328109,76.60658030420186,34.68981687671884,23.393419695798105,0.5936864160968075,0.4063135839031925,3962.0,1.328827811E9
1861.0,1861.0,68.01633492135831,23.189294526090908,-69.9703359315818,-172.05942117046766,1560.0,301.0,65.65708134588836,76.60658030420186,34.34291865411157,23.393419695798105,0.591772056416481,0.40822794358351894,3971.0,1.328833723E9
1862.0,1862.0,68.3361715745307,23.358374346501805,-69.9703359315818,-172.05942117046777,1561.0,301.0,66.00051058519813,76.60658030420186,33.99948941480179,23.393419695798105,0.591772056416481,0.40822794358351894,3974.0,1.328834857E9
1863.0,1863.0,68.65280986112384,23.525031716504703,-69.97033593158186,-172.05942117046754,1562.0,301.0,66.34050553106471,76.60658030420186,33.659494468935215,23.393419695798105,0.591772056416481,0.40822794358351894,3975.0,1.328834987E9
1864.0,1864.0,67.96628175749309,22.69753112596632,-75.44729283008012,-180.8259963226213,1563.0,301.0,65.67710037584888,76.60658030420186,34.32289962415104,23.393419695798105,0.591772056416481,0.40822794358351894,3977.0,1.328835228E9
1865.0,1865.0,67.28661893499856,21.901018165684643,-80.97957252553294,-189.6811227389384,1564.0,301.0,65.02032927417332,76.60658030420186,34.9796707258266,23.393419695798105,0.591772056416481,0.40822794358351894,3979.0,1.328835369E9
1866.0,1866.0,67.61375274799278,22.067089335045097,-80.979572525533,-189.68112273893814,1565.0,301.0,65.37012603306079,76.60658030420186,34.629873966939144,23.393419695798105,0.591772056416481,0.40822794358351894,3987.0,1.328842885E9
1867.0,1867.0,67.93761522281044,22.230805539168845,-80.97957252553304,-189.68112273893811,1566.0,301.0,65.71642482333195,76.60658030420186,34.28357517666798,23.393419695798105,0.591772056416481,0.40822794358351894,3988.0,1.328842897E9
1868.0,1868.0,68.25823907283419,22.392208422852363,-80.9795725255329,-189.68112273893783,1567.0,301.0,66.05926062469342,76.60658030420186,33.9407393753065,23.393419695798105,0.591772056416481,0.40822794358351894,3989.0,1.328843245E9
1869.0,1869.0,68.57565668431288,22.551338692668754,-80.97957252553286,-189.6811227389381,1568.0,301.0,66.39866806705436,76.60658030420186,33.60133193294558,23.393419695798105,0.589895792493793,0.41010420750620696,3989.0,1.328846319E9
1870.0,1870.0,68.88990011963287,22.70823614324158,-80.97957252553286,-189.6811227389379,1569.0,301.0,66.7346814340244,76.60658030420186,33.26531856597556,23.393419695798105,0.589895792493793,0.41010420750620696,3990.0,1.328850027E9
1871.0,1871.0,69.20100112055661,22.862939682637602,-80.9795725255329,-189.6811227389383,1570.0,301.0,67.06733466637667,76.60658030420186,32.93266533362329,23.393419695798105,0.589895792493793,0.41010420750620696,3991.0,1.32885004E9
1872.0,1872.0,69.50899111142894,23.01548735691451,-80.9795725255329,-189.68112273893834,1571.0,301.0,67.39666136547623,76.60658030420186,32.60333863452372,23.393419695798105,0.589895792493793,0.41010420750620696,3994.0,1.328856884E9
1873.0,1873.0,68.81390119567207,21.163692667443133,-76.39909470803352,-173.0722328647783,1571.0,302.0,67.39666136547623,75.8018344054043,32.60333863452372,24.198165594595647,0.589895792493793,0.41010420750620696,3995.0,1.328858246E9
1874.0,1874.0,69.12576218577746,21.329342590295987,-66.86529278636179,-173.0722328647782,1572.0,302.0,67.72269479667412,75.8018344054043,32.277305203325845,24.198165594595647,0.589895792493793,0.41010420750620696,3997.0,1.328860812E9
1875.0,1875.0,69.43450456594078,23.537713475669385,-58.22724043365658,-150.67676280229497,1572.0,303.0,67.72269479667412,76.05590588248008,32.277305203325845,23.94409411751987,0.589895792493793,0.41010420750620696,3997.0,1.328860863E9
1876.0,1876.0,69.74015952226225,23.70871203268992,-50.364740899735,-150.6767628022947,1573.0,303.0,68.04546789266745,76.05590588248008,31.954532107332508,23.94409411751987,0.589895792493793,0.41010420750620696,3998.0,1.328860924E9
1877.0,1877.0,70.04275792898108,23.877248868012273,-50.364740899734905,-150.67676280229466,1574.0,303.0,68.36501325682603,76.05590588248008,31.63498674317391,23.94409411751987,0.589895792493793,0.41010420750620696,3999.0,1.328861638E9
1878.0,1878.0,70.34233035159409,24.043368430801003,-50.36474089973484,-150.67676280229475,1575.0,303.0,68.68136316648565,76.05590588248008,31.3186368335143,23.94409411751987,0.589895792493793,0.41010420750620696,4003.0,1.32886445E9
1879.0,1879.0,70.63890704994309,24.20711414496893,-50.36474089973484,-150.6767628022947,1576.0,303.0,68.99454957620833,76.05590588248008,31.00545042379162,23.94409411751987,0.589895792493793,0.41010420750620696,4004.0,1.3288649E9
1880.0,1880.0,70.93251798127149,24.368528438577165,-50.364740899734905,-150.67676280229458,1577.0,303.0,69.30460412101017,76.05590588248008,30.69539587898978,23.94409411751987,0.5880568662231666,0.41194313377683345,4005.0,1.328865872E9
1881.0,1881.0,70.22319279708712,22.5311135166366,-47.86376085870546,-138.60296255583643,1577.0,304.0,69.30460412101017,75.25774675461949,30.69539587898978,24.74225324538048,0.5793968053509887,0.42060319464901147,4003.0,1.328872118E9
1882.0,1882.0,70.52096087093308,22.704733553134055,-40.801314898179925,-138.60296255583654,1578.0,304.0,69.61155811955678,75.25774675461949,30.388441880443175,24.74225324538048,0.5793968053509887,0.42060319464901147,4004.0,1.328872878E9
1883.0,1883.0,70.81575126400443,22.875852500762694,-40.80131489817983,-138.60296255583629,1579.0,304.0,69.91544257732676,75.25774675461949,30.084557422673196,24.74225324538048,0.5793968053509887,0.42060319464901147,4005.0,1.328874063E9
1884.0,1884.0,71.10759375310963,23.044515559889398,-40.801314898179854,-138.6029625558363,1580.0,304.0,70.21628818974361,75.25774675461949,29.783711810256335,24.74225324538048,0.5793968053509887,0.42060319464901147,4006.0,1.328874762E9
1885.0,1885.0,71.39651781728905,23.210766887253826,-40.801314898179875,-138.60296255583654,1581.0,304.0,70.51412534527634,75.25774675461949,29.48587465472362,24.74225324538048,0.5793968053509887,0.42060319464901147,4007.0,1.328875266E9
1886.0,1886.0,71.68255264079264,23.37464962592557,-40.80131489817994,-138.60296255583663,1582.0,304.0,70.80898412850885,75.25774675461949,29.1910158714911,24.74225324538048,0.5761692494269064,0.42383075057309383,4009.0,1.328880213E9
1887.0,1887.0,70.96572711022534,21.5546928223875,-38.85008094421708,-127.73157899503225,1582.0,305.0,70.80898412850885,74.46835406251913,29.1910158714911,25.531645937480828,0.5730688720841811,0.42693112791581916,4008.0,1.328882768E9
1888.0,1888.0,71.25606984079096,21.730300704767654,-32.451876596244276,-127.73157899503227,1583.0,305.0,71.10089432317902,74.46835406251913,28.899105676820934,25.531645937480828,0.5730688720841811,0.42693112791581916,4009.0,1.328882905E9
1889.0,1889.0,70.54350913833072,20.78954958164132,-37.106416680607964,-135.7343781259119,1584.0,305.0,70.3898852932464,74.46835406251913,29.61011470675358,25.531645937480828,0.5730688720841811,0.42693112791581916,4010.0,1.328884152E9
1890.0,1890.0,70.83807404860586,20.9643960167532,-37.10641668060793,-135.73437812591195,1585.0,305.0,70.6859864760596,74.46835406251913,29.314013523940364,25.531645937480828,0.5730688720841811,0.42693112791581916,4011.0,1.328884164E9
1891.0,1891.0,71.12969330974524,21.136735285322384,-37.10641668060793,-135.73437812591183,1586.0,305.0,70.97912664633334,74.46835406251913,29.02087335366662,25.531645937480828,0.5730688720841811,0.42693112791581916,4012.0,1.328884389E9
1892.0,1892.0,70.41839637272278,20.21730690072143,-41.903432945041445,-143.9821441556403,1587.0,305.0,70.26933529588834,74.46835406251913,29.730664704111625,25.531645937480828,0.5730688720841811,0.42693112791581916,4013.0,1.328885339E9
1893.0,1893.0,69.71421240514864,19.336756245110298,-46.748903919216836,-152.31322095334616,1588.0,305.0,69.56664186061903,74.46835406251913,30.43335813938095,25.531645937480828,0.5686458578058774,0.4313541421941229,4013.0,1.328891314E9
1894.0,1894.0,70.01707028273509,19.509737683709417,-46.74890391921687,-152.31322095334602,1589.0,305.0,69.87097547730467,74.46835406251913,30.129024522695314,25.531645937480828,0.5686458578058774,0.4313541421941229,4014.0,1.328891344E9
1895.0,1895.0,70.31689958151308,19.680260034209194,-46.7489039192169,-152.31322095334622,1590.0,305.0,70.17226575712114,74.46835406251913,29.82773424287884,25.531645937480828,0.5618418372805472,0.43815816271945296,4013.0,1.328902509E9
1896.0,1896.0,70.61373058727133,22.172363228308193,-39.76912512054271,-132.36237307088257,1590.0,306.0,70.17226575712114,74.73602936589518,29.82773424287884,25.263970634104798,0.5568701184363294,0.4431298815636705,4050.0,1.32897086E9
1897.0,1897.0,70.90759328294071,24.49175078627796,-39.769125120542775,-115.17615574426183,1590.0,307.0,70.17226575712114,75.00077019497886,29.82773424287884,24.99922980502111,0.5568701184363294,0.4431298815636705,4050.0,1.32897086E9
1898.0,1898.0,71.1985173516227,26.65567085615636,-39.76912512054274,-100.21785996213757,1590.0,308.0,70.17226575712114,75.26261138963531,29.82773424287884,24.737388610364665,0.5568701184363294,0.4431298815636705,4054.0,1.328988906E9
1899.0,1899.0,71.48653217958778,28.67914903465636,-39.76912512054282,-87.08125748330232,1590.0,309.0,70.17226575712114,75.52158732040942,29.82773424287884,24.478412679590548,0.5568701184363294,0.4431298815636705,4054.0,1.328988906E9
1900.0,1900.0,71.77166685924377,30.57533518787506,-39.769125120542846,-75.45322079436094,1590.0,310.0,70.17226575712114,75.7777318959976,29.82773424287884,24.222268104002367,0.5432146638623321,0.45678533613766775,4044.0,1.329013951E9
1901.0,1901.0,71.05395018703341,29.48695375413554,-37.87485545656525,-81.73150423279658,1591.0,310.0,69.47054301979452,75.7777318959976,30.529456980205467,24.222268104002367,0.5432146638623321,0.45678533613766775,4045.0,1.329013951E9
1902.0,1902.0,71.34341068660763,31.264414413949424,-31.545818659559753,-70.89392352761756,1591.0,311.0,69.47054301979452,76.03107857057712,30.529456980205467,23.96892142942284,0.7004987720113546,0.29950122798864504,3968.0,1.329117819E9
1903.0,1903.0,71.62997658115734,31.471128733106866,-25.71660466245616,-70.8939235276176,1592.0,311.0,69.77583762394833,76.03107857057712,30.224162376051655,23.96892142942284,0.7208452837361925,0.2791547162638072,3962.0,1.329128789E9
1904.0,1904.0,71.9136768167334,31.67455479382129,-25.716604662456128,-70.89392352761766,1593.0,311.0,70.078079281377,76.03107857057712,29.921920718622985,23.96892142942284,0.7208452837361925,0.2791547162638072,3963.0,1.329128789E9
1905.0,1905.0,72.19454004992608,31.87476040613561,-25.71660466245605,-70.8939235276176,1594.0,311.0,70.37729852156139,76.03107857057712,29.622701478438596,23.96892142942284,0.7248236524504614,0.2751763475495384,3961.0,1.329132202E9
1906.0,1906.0,72.47259465075973,32.071811570170865,-25.716604662456167,-70.89392352761766,1595.0,311.0,70.67352556868727,76.03107857057712,29.326474431312715,23.96892142942284,0.7383100315125646,0.26168996848743525,3959.0,1.329143626E9
1907.0,1907.0,72.74786870555857,32.26577253618886,-25.716604662456117,-70.89392352761753,1596.0,311.0,70.96679034469831,76.03107857057712,29.03320965530169,23.96892142942284,0.7383100315125646,0.26168996848743525,3960.0,1.329143626E9
1908.0,1908.0,72.02039001508498,30.464872198403093,-24.57164242135212,-66.67086550246978,1596.0,312.0,70.96679034469831,75.2362158108356,29.03320965530169,24.763784189164355,0.7383100315125646,0.26168996848743525,3961.0,1.32914365E9
1909.0,1909.0,71.30018611158415,28.703273475419365,-29.068843865503446,-62.88693402363313,1596.0,313.0,70.96679034469831,74.45002018340521,29.03320965530169,25.549979816594735,0.770361551144338,0.22963844885566187,3949.0,1.329145337E9
1910.0,1910.0,71.58718425178992,28.920751059687756,-23.460493273143623,-62.88693402363323,1597.0,313.0,71.25712247231843,74.45002018340521,28.742877527681564,25.549979816594735,0.770361551144338,0.22963844885566187,3950.0,1.329145337E9
1911.0,1911.0,71.87131241056733,30.79034051687483,-18.269490440505116,-53.97082795596678,1597.0,314.0,71.25712247231843,74.71688970992798,28.742877527681564,25.283110290071964,0.6944652293031627,0.30553477069683743,3947.0,1.329163426E9
1912.0,1912.0,72.15259928773118,32.5468119675034,-18.269490440505106,-45.903679884535634,1597.0,315.0,71.25712247231843,74.98085432025768,28.742877527681564,25.01914567974226,0.6944652293031627,0.30553477069683743,3947.0,1.329163426E9
1913.0,1913.0,72.43107329609813,34.200049083948926,-18.269490440505084,-38.57010173249924,1597.0,316.0,71.25712247231843,75.24194807316869,28.742877527681564,24.75805192683126,0.7035399175276293,0.29646008247237066,3949.0,1.329169478E9
1914.0,1914.0,72.70676256435665,34.427622004050185,-13.357387032853401,-38.570101732499225,1598.0,316.0,71.54455127804412,75.24194807316869,28.45544872195587,24.75805192683126,0.6914817571624797,0.3085182428375203,3949.0,1.329175363E9
